,input_id,output_id,input_text,output_text,chapter,tag1,tag2,-2,-1,0,1,2
339,45,2999,باید به پدر و مادر احترام گذاشت,همیشه رود با خود میوه غلتان نخواهد داشت به دست آور اناری را که از دست تو خواهد رفت,,0,0,0,0,2,0,0
340,38,1205,در انتخاب دوست باید دقت کنیم,دیده ها شب فراز باید کرد روز شد دیده باز باید کرد ترک ما هر طرف که مرکب راند آن طرف ترک تاز باید کرد مطبخ جان به سوی بی سوییست پوز آن سو دراز باید کرد چون چنین کان زر پدید آمد خویش را جمله گاز باید کرد جامه عمر را ز آب حیات چون خضر خوش طراز باید کرد چون غیورست آن نبات حیات زین شکر احتراز باید کرد چون چنین نازنین به خانه ماست وقت نازست ناز باید کرد با گل و خار ساختن مردیست مرد را ساز ساز باید کرد قبله روی او چو پیدا شد کعبه ها را نماز باید کرد سجده هایی که آن سری باشد پیش آن سرفراز باید کرد پیش آن عشق عاقبت محمود خویشتن را ایاز باید کرد چون حقیقت نهفته در خمشیست ترک گفت مجاز باید کرد,970,0,0,0,0,2,0,0
341,12,5442,انسان واقعی در برابر ظلم سکوت نمی‌کند,و قال ع الخلاف یهدم الرای‌ ,215,0,0,0,0,2,0,0
342,16,1269,نباید از دیگران درخواست های متعدد داشت,بگردان ساقیا آن جام دیگر بده جان مرا آرام دیگر به جان تو که امروزم ببینی که صبرم نیست تا ایام دیگر اگر یک ذره رحمت هست بر من مکن تاخیر تا هنگام دیگر خلاصم ده خلاصم ده خلاصی که سخت افتاده ام در دام دیگر اگر امروز در بر من ببندی درافتم هر دمی از بام دیگر مرا در دست اندیشه بمسپار که اندیشه ست خون آشام دیگر می خام ار نگردانی تو ساقی مرا زحمت دهد صد خام دیگر بگیر این دلق اگر چه وام دارم گرو کن زود بستان وام دیگر بنه نامم غلام دردنوشان نمی خواهم خدایا نام دیگر,1045,0,0,0,0,2,0,0
343,47,1059,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,هله نومید نباشی که تو را یار براند گرت امروز براند نه که فردات بخواند در اگر بر تو ببندد مرو و صبر کن آن جا ز پس صبر تو را او به سر صدر نشاند و اگر بر تو ببندد همه ره ها و گذرها ره پنهان بنماید که کس آن راه نداند نه که قصاب به خنجر چو سر میش ببرد نهلد کشته خود را کشد آن گاه کشاند چو دم میش نماند ز دم خود کندش پر تو ببینی دم یزدان به کجا هات رساند به مثل گفتم این را و اگر نه کرم او نکشد هیچ کسی را و ز کشتن برهاند همگی ملک سلیمان به یکی مور ببخشد بدهد هر دو جهان را و دلی را نرماند دل من گرد جهان گشت و نیابید مثالش به کی ماند به کی ماند به کی ماند به کی ماند هله خاموش که بی گفت از این می همگان را بچشاند بچشاند بچشاند بچشاند,765,0,0,0,0,2,0,0
344,30,3747,نباید مغرور باشیم,"Kiss me, and you will see how important I am",,0,0,0,0,2,0,0
345,25,535,بخشی از زمان هر روز را باید به تفریح و بخش دیگری را به کار اختصاص داد,ای خواجه نمی بینی این روز قیامت را این یوسف خوبی را این خوش قد و قامت را ای شیخ نمی بینی این گوهر شیخی را این شعشعه نو را این جاه و جلالت را ای میر نمی بینی این مملکت جان را این روضه دولت را این تخت و سعادت را این خوشدل و خوش دامن دیوانه تویی یا من درکش قدحی با من بگذار ملامت را ای ماه که در گردش هرگز نشوی لاغر انوار جلال تو بدریده ضلالت را چون آب روان دیدی بگذار تیمم را چون عید وصال آمد بگذار ریاضت را گر ناز کنی خامی ور ناز کشی رامی در بارکشی یابی آن حسن و ملاحت را خاموش که خاموشی بهتر ز عسل نوشی درسوز عبارت را بگذار اشارت را شمس الحق تبریزی ای مشرق تو جان ها از تابش تو یابد این شمس حرارت را,75,0,0,0,0,2,0,0
346,44,4779,باید خسیس باشیم,"When I saw you I fell in love, and you smiled because you knew",,0,0,0,0,2,0,0
347,35,3141,مردم را باید از کارهای بد باز داشت,به همه حال شکر باید کرد که مبادا ز بد بتر گردد,,0,0,0,0,2,0,0
348,47,1061,هرکاری را می‌توان انجام داد به جز تغییر عادت‌ها,صنما جفا رها کن کرم این روا ندارد بنگر به سوی دردی که ز کس دوا ندارد ز فلک فتاد طشتم به محیط غرقه گشتم به درون بحر جز تو دلم آشنا ندارد ز صبا همی رسیدم خبری که می پزیدم ز غمت کنون دل من خبر از صبا ندارد به رخان چون زر من به بر چو سیم خامت به زر او ربوده شد که چو تو دلربا ندارد هله ساقیا سبکتر ز درون ببند آن در تو بگو به هر کی آید که سر شما ندارد همه عمر این چنین دم نبدست شاد و خرم به حق وفای یاری که دلش وفا ندارد به از این چه شادمانی که تو جانی و جهانی چه غمست عاشقان را که جهان بقا ندارد برویم مست امشب به وثاق آن شکرلب چه ز جامه کن گریزد چو کسی قبا ندارد به چه روز وصل دلبر همه خاک می شود زر اگر آن جمال و منظر فر کیمیا ندارد به چه چشم های کودن شود از نگار روشن اگر آن غبار کویش سر توتیا ندارد هله من خموش کردم برسان دعا و خدمت چه کند کسی که در کف بجز از دعا ندارد,767,0,0,0,0,2,0,0
349,10,71,نباید عیبی که خودمان داریم را به دیگران نسبت دهیم,راهیست راه عشق که هیچش کناره نیست آن جا جز آن که جان بسپارند چاره نیست هر گه که دل به عشق دهی خوش دمی بود در کار خیر حاجت هیچ استخاره نیست ما را ز منع عقل مترسان و می بیار کان شحنه در ولایت ما هیچ کاره نیست از چشم خود بپرس که ما را که می‌کشد جانا گناه طالع و جرم ستاره نیست او را به چشم پاک توان دید چون هلال هر دیده جای جلوه آن ماه پاره نیست فرصت شمر طریقه رندی که این نشان چون راه گنج بر همه کس آشکاره نیست نگرفت در تو گریه حافظ به هیچ رو حیران آن دلم که کم از سنگ خاره نیست,غزل    ۷۲,0,0,0,0,2,0,0
350,16,1842,نباید از دیگران درخواست های متعدد داشت,کافرم ار در دو جهان عشق بود خوشتر از این دیده ایمان شود ار نوش کند کافر از این عشق بود کان هنر عشق بود معدن زر دوست شود جلوه از آن پوست شود پرزر از این عشق چو بگشاید لب بوی دهد بوی عجب مشک شده مست از او گشته خجل عنبر از این عشق بود خوب جهان مادر خوبان شهان خاک شود گوهر از آن فخر کند مادر از این,1819,0,0,0,0,2,0,0
351,33,3168,نباید در خوردن زیاده‌روی کرد,جهان و هرچه در آن هست حرف خواهی دید مقام گیری اگر در مکان خاموشی,,0,0,0,0,2,0,0
352,26,3101,انسان نباید فخر فروشی داشته باشد.,استاد کائنات که این جهان ساخت مقصود عشق بود این جهان را بهانه ساخت,,0,0,0,0,2,0,0
353,37,1854,باید در هنگام پیمان بستن دقت کنیم,چه باشد پیشه عاشق بجز دیوانگی کردن چه باشد ناز معشوقان بجز بیگانگی کردن ز هر ذره بیاموزید پیش نور برجستن ز پروانه بیاموزید آن مردانگی کردن چو شیر مست بیرون جه نه اول دان و نه آخر که آید ننگ شیران را ز روبه شانگی کردن سرافراز است که لیکن نداند ذره باشیدن چه گویم باز را لیکن کجا پروانگی کردن به پیش تیر چون اسپر برهنه زخم را جستن میان کوره با آتش چو زر همخانگی کردن گر آب جوی شیرین است ولی کو هیبت دریا کجا فرزین شه بودن کجا فرزانگی کردن تویی پیمانه اسرار گوش و چشم را بربند نتاند کاسه سوراخ خود پیمانگی کردن اگر باشد شبی روشن کجا باشد به جای روز وگر باشد شبه تابان کجا دردانگی کردن,1848,0,0,0,0,2,0,0
